time,position_x,velocity_x,position_y,velocity_y,angular_velocity_z
1492.55,0.0018566817249919113,1.1143535467260667e-05,-5.332083318864176e-08,0.0,-5.001331546032671e-09
1492.65,0.0018577961243068507,1.1144450819481643e-05,-5.335303019686662e-08,0.0,-5.000599279141464e-09
1492.75,0.0018589106151570896,1.1145366173565149e-05,-5.3385230406889685e-08,0.0,-4.999867552574639e-09
1492.85,0.0018600251975430715,1.1146281533141585e-05,-5.3417433818733984e-08,0.0,-4.999135657300377e-09
1492.95,0.0018611398714649817,1.1147196892675183e-05,-5.344964043241553e-08,0.0,-4.998403984839106e-09
1493.05,0.0018622546369232182,1.114811225781893e-05,-5.3481850247955204e-08,0.0,-4.9976720147191546e-09
1493.15,0.001863369493918153,1.1149027626062426e-05,-5.351406326537343e-08,0.0,-4.9969398578347635e-09
1493.25,0.0018644844424500744,1.11499429975106e-05,-5.3546279484688414e-08,0.0,-4.996208178454569e-09
1493.35,0.0018655994825193148,1.1150858372167646e-05,-5.357849890591981e-08,0.0,-4.995476509560678e-09
1493.45,0.0018667146141262438,1.115177375031684e-05,-5.361072152908797e-08,0.0,-4.994744888424489e-09
1493.55,0.0018678298372712214,1.115268913189824e-05,-5.364294735421333e-08,0.0,-4.994013430950807e-09
1493.65,0.0018689451519546202,1.115360451779929e-05,-5.3675176381316186e-08,0.0,-4.993281707538298e-09
1493.75,0.0018700605581767659,1.1154519907176583e-05,-5.370740861041646e-08,0.0,-4.992550362448965e-09
1493.85,0.001871176055938063,1.1155435299927584e-05,-5.373964404153603e-08,0.0,-4.991818215790133e-09
1493.95,0.0018722916452388444,1.1156350696349444e-05,-5.377188267469434e-08,0.0,-4.991087188805309e-09
1494.05,0.0018734073260795456,1.1157266098258562e-05,-5.3804124509912924e-08,0.0,-4.990355585675518e-09
1494.15,0.0018745230984604643,1.1158181502331889e-05,-5.383636954721166e-08,0.0,-4.989625569234183e-09
1494.25,0.0018756389623819983,1.1159096909443496e-05,-5.386861778661058e-08,0.0,-4.988894223837127e-09
1494.35,0.0018767549178446274,1.1160012321844725e-05,-5.3900869228132914e-08,0.0,-4.988162941108215e-09
1494.45,0.0018778709648486838,1.1160927738033882e-05,-5.393312387179896e-08,0.0,-4.9874327803925845e-09
1494.55,0.001878987103394529,1.1161843157896143e-05,-5.396538171762863e-08,0.0,-4.986702038903847e-09
1494.65,0.001880103333482645,1.116275858172235e-05,-5.399764276564551e-08,0.0,-4.985971187685013e-09
1494.75,0.0018812196551133932,1.1163674010284459e-05,-5.402990701586934e-08,0.0,-4.985240317336712e-09
1494.85,0.0018823360682872154,1.1164589442494036e-05,-5.406217446832339e-08,0.0,-4.984509231946753e-09
1494.95,0.001883452573004554,1.116550487970992e-05,-5.409444512303014e-08,0.0,-4.9837788420554695e-09
1495.05,0.0018845691692657722,1.1166420320758475e-05,-5.412671898000933e-08,0.0,-4.983047694116083e-09
1495.15,0.00188568585707135,1.1167335767399288e-05,-5.415899603928492e-08,0.0,-4.982317505900058e-09
1495.25,0.0018868026364216497,1.1168251215849405e-05,-5.419127630087748e-08,0.0,-4.981587315799197e-09
1495.35,0.0018879195073171493,1.116916666906645e-05,-5.42235597648097e-08,0.0,-4.980856807688155e-09
1495.45,0.0018890364697582928,1.117008212768057e-05,-5.425584643110417e-08,0.0,-4.980126000601826e-09
1495.55,0.0018901535237455876,1.1170997591300035e-05,-5.4288136299784925e-08,0.0,-4.979395699126649e-09
1495.65,0.0018912706692794416,1.1171913059152655e-05,-5.432042937087392e-08,0.0,-4.978666081922837e-09
1495.75,0.001892387906360217,1.1172828530151378e-05,-5.4352725644390637e-08,0.0,-4.977935656552774e-09
1495.85,0.0018935052349885028,1.1173744007662361e-05,-5.438502512036239e-08,0.0,-4.9772057662503965e-09
1495.95,0.0018946226551647411,1.117465948927165e-05,-5.441732779881152e-08,0.0,-4.976476381699486e-09
1496.05,0.0018957401668893668,1.1175574975721517e-05,-5.4449633679759445e-08,0.0,-4.975745949420425e-09
1496.15,0.0018968577701628615,1.1176490465749789e-05,-5.448194276323038e-08,0.0,-4.975016462817373e-09
